frame,session,phase,session_checkpoint,session_time_s,source_time_s,ply,overlay,dynamic_history,dynamic_tracks,display_object_meshes,initial_vertices,removed_vertices,injected_vertices,final_vertices,prior_matched_objects,prior_restored_objects,prior_absent_objects,prior_unobserved_objects,cross_session_prior_vertices,cross_session_current_vertices,cross_session_prior_absent_vertices,cross_session_prior_persistent_vertices,cross_session_prior_unobserved_vertices,cross_session_current_injected_vertices
10,A,within_session,10,28.020002001,27.020002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,28.120002001,27.120002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,28.220002001,27.220002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,28.320002001,27.320002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,28.370002001,27.370002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,28.470002001,27.470002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,28.570002001,27.570002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,28.670002001,27.670002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,28.770002001,27.770002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,28.870002001,27.870002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,28.970002001,27.970002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.070002001,28.070002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.170002001,28.170002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.270002001,28.270002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.370002001,28.370002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.470002001,28.470002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.570002001,28.570002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.670002001,28.670002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.770002001,28.770002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.870002001,28.870002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,29.970002001,28.970002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,30.070002001,29.070002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,30.170002001,29.170002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,30.270002001,29.270002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,30.370002001,29.370002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,30.470002001,29.470002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
11,A,within_session,11,30.570002001,29.570002001,frames/frame_011_A_11.ply,frames/frame_011_A_11.json,diagnostics/A_dynamic_history.json,0,True,27971,85,6684,34570,0,0,0,0,0,0,0,0,0,0
12,A,within_session,12,30.620002001,29.620002001,frames/frame_012_A_12.ply,frames/frame_012_A_12.json,diagnostics/A_dynamic_history.json,0,True,28169,205,11646,39610,0,0,0,0,0,0,0,0,0,0
13,B,cross_session_with_A_memory,0,3.500000000,214.769982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,3.600000000,214.669982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,3.700000000,214.569982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,3.800000000,214.469982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,3.900000000,214.369982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.000000000,214.269982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.100000000,214.169982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.200000000,214.069982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.300000000,213.969982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.400000000,213.869982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.500000000,213.769982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.600000000,213.669982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.700000000,213.569982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.800000000,213.469982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,4.900000000,213.369982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,5.000000000,213.269982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,5.100000000,213.169982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,5.200000000,213.069982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,5.300000000,212.969982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,5.400000000,212.869982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,5.500000000,212.769982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,5.600000000,212.669982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
13,B,cross_session_with_A_memory,0,5.700000000,212.569982000,frames/frame_013_B_00.ply,frames/frame_013_B_00.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,39180,0,10,1,10,39610,5156,600,10443,28567,170
14,B,cross_session_with_A_memory,1,5.750000000,212.519982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,5.850000000,212.419982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,5.950000000,212.319982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.050000000,212.219982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.150000000,212.119982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.250000000,212.019982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.350000000,211.919982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.450000000,211.819982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.550000000,211.719982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.650000000,211.619982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.750000000,211.519982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.850000000,211.419982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,6.950000000,211.319982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.050000000,211.219982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.150000000,211.119982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.250000000,211.019982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.350000000,210.919982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.450000000,210.819982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.550000000,210.719982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.650000000,210.619982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.750000000,210.519982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.850000000,210.419982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
14,B,cross_session_with_A_memory,1,7.950000000,210.319982000,frames/frame_014_B_01.ply,frames/frame_014_B_01.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,37052,0,10,1,10,39610,8905,2914,14536,22160,356
15,B,cross_session_with_A_memory,2,8.000000000,210.269982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.100000000,210.169982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.200000000,210.069982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.300000000,209.969982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.400000000,209.869982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.500000000,209.769982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.600000000,209.669982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.700000000,209.569982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.800000000,209.469982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,8.900000000,209.369982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.000000000,209.269982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.100000000,209.169982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.200000000,209.069982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.300000000,208.969982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.400000000,208.869982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.500000000,208.769982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.600000000,208.669982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.700000000,208.569982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.800000000,208.469982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,9.900000000,208.369982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,10.000000000,208.269982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,10.100000000,208.169982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
15,B,cross_session_with_A_memory,2,10.200000000,208.069982000,frames/frame_015_B_02.ply,frames/frame_015_B_02.json,diagnostics/B_dynamic_history.json,0,True,39610,0,0,38320,0,10,1,10,39610,14145,3063,18592,17955,1773
16,B,cross_session_with_A_memory,3,10.250000000,208.019982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,10.350000000,207.919982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,10.450000000,207.819982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,10.550000000,207.719982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,10.650000000,207.619982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,10.750000000,207.519982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,10.850000000,207.419982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,10.950000000,207.319982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.050000000,207.219982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.150000000,207.119982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.250000000,207.019982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.350000000,206.919982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.450000000,206.819982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.550000000,206.719982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.650000000,206.619982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.750000000,206.519982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.850000000,206.419982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,11.950000000,206.319982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,12.050000000,206.219982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,12.150000000,206.119982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,12.250000000,206.019982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,12.350000000,205.919982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
16,B,cross_session_with_A_memory,3,12.450000000,205.819982000,frames/frame_016_B_03.ply,frames/frame_016_B_03.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,38817,4,6,1,6,39610,15453,2786,19358,17466,1981
17,B,cross_session_with_A_memory,4,12.500000000,205.769982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
17,B,cross_session_with_A_memory,4,12.600000000,205.669982000,frames/frame_017_B_04.ply,frames/frame_017_B_04.json,diagnostics/B_dynamic_history.json,0,True,39610,0,12,39332,5,5,1,5,39610,16308,2842,19875,16893,2552
