vertex_index,object_id,vertex_label,object_label,distance_m,decision
46220,5692549928996306945,0,3,0.0131588,remove
46222,5692549928996306945,0,3,0.0179024,remove
46224,5692549928996306945,0,3,0.0165282,remove
46225,5692549928996306945,0,3,0.0179023,remove
46227,5692549928996306945,0,3,0.0152567,remove
46231,5692549928996306945,0,3,0.0169625,remove
46233,5692549928996306945,0,3,0.024303,remove
46236,5692549928996306945,0,3,0.0140325,remove
46237,5692549928996306945,0,3,0.017064,remove
46238,5692549928996306945,0,3,0.0134569,remove
46241,5692549928996306945,0,3,0.0169626,remove
46242,5692549928996306945,0,3,0.0243024,remove
46244,5692549928996306945,0,3,0.0134566,remove
46247,5692549928996306945,0,3,0.0179025,remove
46249,5692549928996306945,0,3,0.0184085,remove
46251,5692549928996306945,0,3,0.0179022,remove
46253,5692549928996306945,0,3,0.0260412,remove
46254,5692549928996306945,0,3,0.0252755,remove
46261,5692549928996306945,0,3,0.0131589,remove
46266,5692549928996306945,0,3,0.0165179,remove
46267,5692549928996306945,0,3,0.0199296,remove
46268,5692549928996306945,0,3,0.0122315,remove
46269,5692549928996306945,0,3,0.0165282,remove
46271,5692549928996306945,0,3,0.0204513,remove
46274,5692549928996306945,0,3,0.0124159,remove
46278,5692549928996306945,0,3,0.0132846,remove
46280,5692549928996306945,0,3,0.0122657,remove
46281,5692549928996306945,0,3,0.0140289,remove
46283,5692549928996306945,0,3,0.0132781,remove
46284,5692549928996306945,0,3,0.0178169,remove
46285,5692549928996306945,0,3,0.01738,remove
46286,5692549928996306945,0,3,0.0154366,remove
46292,5692549928996306945,0,3,0.0139267,remove
46301,5692549928996306945,0,3,0.0191158,remove
46302,5692549928996306945,0,3,0.0191144,remove
46304,5692549928996306945,0,3,0.0134788,remove
46305,5692549928996306945,0,3,0.0151473,remove
46306,5692549928996306945,0,3,0.0169634,remove
46308,5692549928996306945,0,3,0.0114199,remove
46310,5692549928996306945,0,3,0.011515,remove
46311,5692549928996306945,0,3,0.0179583,remove
